UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,timestamp,machine_id
1106,M15965,M,296.6,307.5,1734,27.0,50,0,0,0,0,0,0,2024-02-16 01:00:00,M15965
1108,M15967,M,296.7,307.5,1515,42.1,55,0,0,0,0,0,0,2024-02-16 03:00:00,M15967
1113,M15972,M,296.5,307.4,1350,55.6,69,0,0,0,0,0,0,2024-02-16 08:00:00,M15972
1114,M15973,M,296.6,307.4,1790,25.8,72,0,0,0,0,0,0,2024-02-16 09:00:00,M15973
1116,M15975,M,296.4,307.3,2077,19.1,80,0,0,0,0,0,0,2024-02-16 11:00:00,M15975
1125,M15984,M,296.7,307.8,1258,69.0,105,1,0,0,1,0,0,2024-02-16 20:00:00,M15984
1126,M15985,M,296.7,307.8,1375,51.4,108,0,0,0,0,0,0,2024-02-16 21:00:00,M15985
1128,M15987,M,296.7,307.8,1672,32.4,113,0,0,0,0,0,0,2024-02-16 23:00:00,M15987
1129,M15988,M,296.8,307.9,1843,25.2,116,0,0,0,0,0,0,2024-02-17 00:00:00,M15988
1134,M15993,M,296.8,307.9,1418,47.9,127,0,0,0,0,0,0,2024-02-17 05:00:00,M15993
1135,M15994,M,296.9,307.8,1426,50.7,130,0,0,0,0,0,0,2024-02-17 06:00:00,M15994
1140,M15999,M,297.0,307.9,1569,33.3,141,0,0,0,0,0,0,2024-02-17 11:00:00,M15999
1141,M16000,M,296.9,307.9,1385,44.8,144,0,0,0,0,0,0,2024-02-17 12:00:00,M16000
1148,M16007,M,297.1,308.0,1690,25.6,159,0,0,0,0,0,0,2024-02-17 19:00:00,M16007
1167,M16026,M,297.1,308.1,1506,37.7,210,0,0,0,0,0,0,2024-02-18 14:00:00,M16026
1171,M16030,M,297.1,308.1,1823,24.3,219,0,0,0,0,0,0,2024-02-18 18:00:00,M16030
1175,M16034,M,297.1,308.1,1352,44.4,0,0,0,0,0,0,0,2024-02-18 22:00:00,M16034
1176,M16035,M,297.2,308.3,1578,37.8,3,0,0,0,0,0,0,2024-02-18 23:00:00,M16035
1177,M16036,M,297.2,308.3,1429,42.0,6,0,0,0,0,0,0,2024-02-19 00:00:00,M16036
1178,M16037,M,297.2,308.3,1604,39.4,9,0,0,0,0,0,0,2024-02-19 01:00:00,M16037
1188,M16047,M,297.4,308.6,1522,38.0,33,0,0,0,0,0,0,2024-02-19 11:00:00,M16047
1190,M16049,M,297.2,308.3,1794,27.5,38,0,0,0,0,0,0,2024-02-19 13:00:00,M16049
1192,M16051,M,297.2,308.3,1776,28.0,43,0,0,0,0,0,0,2024-02-19 15:00:00,M16051
1193,M16052,M,297.2,308.3,1431,43.7,46,0,0,0,0,0,0,2024-02-19 16:00:00,M16052
1195,M16054,M,297.0,308.1,1507,43.1,51,0,0,0,0,0,0,2024-02-19 18:00:00,M16054
1196,M16055,M,297.0,308.0,1408,47.9,54,0,0,0,0,0,0,2024-02-19 19:00:00,M16055
1197,M16056,M,297.0,307.9,1493,34.7,57,0,0,0,0,0,0,2024-02-19 20:00:00,M16056
1198,M16057,M,296.9,307.9,1441,47.6,60,0,0,0,0,0,0,2024-02-19 21:00:00,M16057
1200,M16059,M,296.9,307.9,1979,20.4,68,0,0,0,0,0,0,2024-02-19 23:00:00,M16059
1201,M16060,M,296.9,308.0,1430,55.9,71,0,0,0,0,0,0,2024-02-20 00:00:00,M16060
1203,M16062,M,297.0,308.1,1355,51.4,76,0,0,0,0,0,0,2024-02-20 02:00:00,M16062
1208,M16067,M,297.0,308.1,1573,34.9,93,0,0,0,0,0,0,2024-02-20 07:00:00,M16067
1214,M16073,M,296.8,307.8,1551,38.9,112,0,0,0,0,0,0,2024-02-20 13:00:00,M16073
1215,M16074,M,296.8,307.8,1694,33.0,115,0,0,0,0,0,0,2024-02-20 14:00:00,M16074
1219,M16078,M,297.0,308.2,1702,30.7,124,0,0,0,0,0,0,2024-02-20 18:00:00,M16078
1220,M16079,M,296.9,308.1,1357,41.8,127,0,0,0,0,0,0,2024-02-20 19:00:00,M16079
1222,M16081,M,297.0,308.3,1399,46.4,132,0,0,0,0,0,1,2024-02-20 21:00:00,M16081
1229,M16088,M,297.1,308.4,1583,38.2,150,0,0,0,0,0,0,2024-02-21 04:00:00,M16088
1231,M16090,M,297.1,308.4,1880,23.5,155,0,0,0,0,0,0,2024-02-21 06:00:00,M16090
1232,M16091,M,297.2,308.5,1604,40.7,158,0,0,0,0,0,0,2024-02-21 07:00:00,M16091
1234,M16093,M,297.2,308.5,1364,55.6,163,0,0,0,0,0,0,2024-02-21 09:00:00,M16093
1238,M16097,M,297.1,308.4,1502,37.3,181,0,0,0,0,0,0,2024-02-21 13:00:00,M16097
1239,M16098,M,297.1,308.4,1615,32.6,184,0,0,0,0,0,0,2024-02-21 14:00:00,M16098
1242,M16101,M,297.1,308.5,1621,32.4,194,0,0,0,0,0,0,2024-02-21 17:00:00,M16101
1244,M16103,M,297.1,308.4,1432,53.4,199,0,0,0,0,0,0,2024-02-21 19:00:00,M16103
1246,M16105,M,297.1,308.4,1588,33.4,204,0,0,0,0,0,0,2024-02-21 21:00:00,M16105
1252,M16111,M,297.4,308.8,1359,48.7,220,0,0,0,0,0,0,2024-02-22 03:00:00,M16111
1257,M16116,M,297.5,308.9,1535,37.7,12,0,0,0,0,0,0,2024-02-22 08:00:00,M16116
1260,M16119,M,297.5,308.9,1280,48.5,19,0,0,0,0,0,0,2024-02-22 11:00:00,M16119
1265,M16124,M,297.8,309.3,2243,15.7,36,0,0,0,0,0,0,2024-02-22 16:00:00,M16124
1268,M16127,M,298.1,309.6,1549,38.7,43,0,0,0,0,0,0,2024-02-22 19:00:00,M16127
1271,M16130,M,298.0,309.4,1276,65.9,50,0,0,0,0,0,0,2024-02-22 22:00:00,M16130
1276,M16135,M,298.1,309.4,1362,47.6,70,0,0,0,0,0,0,2024-02-23 03:00:00,M16135
1277,M16136,M,298.2,309.4,1693,34.4,73,0,0,0,0,0,0,2024-02-23 04:00:00,M16136
1278,M16137,M,298.2,309.4,1408,46.5,76,0,0,0,0,0,0,2024-02-23 05:00:00,M16137
1280,M16139,M,298.3,309.6,1531,40.1,81,0,0,0,0,0,0,2024-02-23 07:00:00,M16139
1286,M16145,M,298.5,309.6,1492,41.7,100,0,0,0,0,0,0,2024-02-23 13:00:00,M16145
1289,M16148,M,298.5,309.6,1441,48.2,107,0,0,0,0,0,0,2024-02-23 16:00:00,M16148
1290,M16149,M,298.6,309.7,1635,32.2,110,0,0,0,0,0,0,2024-02-23 17:00:00,M16149
1292,M16151,M,298.6,309.7,1675,28.4,115,0,0,0,0,0,0,2024-02-23 19:00:00,M16151
1293,M16152,M,298.7,309.7,1868,23.8,118,0,0,0,0,0,0,2024-02-23 20:00:00,M16152
1299,M16158,M,298.7,309.8,1343,53.6,134,0,0,0,0,0,0,2024-02-24 02:00:00,M16158
1300,M16159,M,298.7,309.9,1458,40.2,137,0,0,0,0,0,0,2024-02-24 03:00:00,M16159
1315,M16174,M,299.0,310.3,1635,34.5,168,0,0,0,0,0,0,2024-02-24 18:00:00,M16174
1319,M16178,M,299.0,310.3,1582,33.3,177,0,0,0,0,0,0,2024-02-24 22:00:00,M16178
1321,M16180,M,299.0,310.3,1540,38.1,182,0,0,0,0,0,0,2024-02-25 00:00:00,M16180
1325,M16184,M,298.8,310.1,1243,74.5,194,1,0,0,1,1,0,2024-02-25 04:00:00,M16184
1329,M16188,M,298.8,310.1,1719,28.8,206,0,0,0,0,0,0,2024-02-25 08:00:00,M16188
1334,M16193,M,299.0,310.3,1558,35.4,223,0,0,0,0,0,0,2024-02-25 13:00:00,M16193
1340,M16199,M,298.6,310.2,1668,31.5,7,0,0,0,0,0,0,2024-02-25 19:00:00,M16199
1342,M16201,M,298.6,310.2,1328,50.5,12,0,0,0,0,0,0,2024-02-25 21:00:00,M16201
1343,M16202,M,298.6,310.1,1596,33.0,15,0,0,0,0,0,0,2024-02-25 22:00:00,M16202
1353,M16212,M,298.7,310.2,1598,33.3,36,0,0,0,0,0,0,2024-02-26 08:00:00,M16212
1354,M16213,M,298.6,310.1,1444,48.1,39,0,0,0,0,0,0,2024-02-26 09:00:00,M16213
1356,M16215,M,298.6,310.0,1681,35.5,44,0,0,0,0,0,0,2024-02-26 11:00:00,M16215
1359,M16218,M,298.7,310.1,1693,31.9,51,0,0,0,0,0,0,2024-02-26 14:00:00,M16218
1362,M16221,M,298.6,310.1,1458,41.9,61,0,0,0,0,0,0,2024-02-26 17:00:00,M16221
1367,M16226,M,298.7,310.1,1368,56.8,72,0,0,0,0,0,0,2024-02-26 22:00:00,M16226
1368,M16227,M,298.8,310.2,1581,37.5,75,0,0,0,0,0,0,2024-02-26 23:00:00,M16227
1370,M16229,M,298.7,310.3,1481,41.5,83,0,0,0,0,0,0,2024-02-27 01:00:00,M16229
1372,M16231,M,298.7,310.3,1495,38.7,88,0,0,0,0,0,0,2024-02-27 03:00:00,M16231
1373,M16232,M,298.8,310.3,1573,41.8,91,0,0,0,0,0,0,2024-02-27 04:00:00,M16232
1374,M16233,M,298.8,310.3,1366,59.0,94,0,0,0,0,0,0,2024-02-27 05:00:00,M16233
1376,M16235,M,298.8,310.3,1528,37.1,99,0,0,0,0,0,0,2024-02-27 07:00:00,M16235
1377,M16236,M,298.8,310.2,1527,31.2,102,0,0,0,0,0,0,2024-02-27 08:00:00,M16236
1382,M16241,M,298.8,310.2,1583,35.7,116,0,0,0,0,0,0,2024-02-27 13:00:00,M16241
1384,M16243,M,298.9,310.2,1331,49.0,121,0,0,0,0,0,0,2024-02-27 15:00:00,M16243
1386,M16245,M,298.9,310.2,1603,36.1,126,0,0,0,0,0,0,2024-02-27 17:00:00,M16245
1393,M16252,M,299.0,310.3,1494,46.6,144,0,0,0,0,0,0,2024-02-28 00:00:00,M16252
1403,M16262,M,298.9,310.1,1313,56.8,171,0,0,0,0,0,0,2024-02-28 10:00:00,M16262
1405,M16264,M,298.9,310.1,1555,40.6,176,0,0,0,0,0,0,2024-02-28 12:00:00,M16264
1411,M16270,M,298.9,310.1,1469,53.2,189,0,0,0,0,0,0,2024-02-28 18:00:00,M16270
1413,M16272,M,298.8,309.9,1415,53.2,194,0,0,0,0,0,0,2024-02-28 20:00:00,M16272
1414,M16273,M,298.7,309.8,1528,36.7,197,0,0,0,0,0,0,2024-02-28 21:00:00,M16273
1415,M16274,M,298.7,309.8,1570,42.1,200,0,0,0,0,0,0,2024-02-28 22:00:00,M16274
1417,M16276,M,298.7,309.9,2083,18.2,205,0,0,0,0,0,0,2024-02-29 00:00:00,M16276
1421,M16280,M,298.8,309.9,1495,35.2,214,0,0,0,0,0,0,2024-02-29 04:00:00,M16280
1427,M16286,M,298.7,309.7,1622,34.6,8,0,0,0,0,0,0,2024-02-29 10:00:00,M16286
1430,M16289,M,298.9,310.0,1456,43.8,15,0,0,0,0,0,0,2024-02-29 13:00:00,M16289
1432,M16291,M,298.9,309.9,1404,41.4,20,0,0,0,0,0,0,2024-02-29 15:00:00,M16291
1435,M16294,M,298.8,309.8,1377,49.6,27,0,0,0,0,0,0,2024-02-29 18:00:00,M16294
1440,M16299,M,298.8,309.8,1534,37.0,47,0,0,0,0,0,0,2024-02-29 23:00:00,M16299
1441,M16300,M,298.8,309.9,1741,27.7,50,0,0,0,0,0,0,2024-03-01 00:00:00,M16300
1443,M16302,M,298.8,310.0,1486,38.5,55,0,0,0,0,0,0,2024-03-01 02:00:00,M16302
1447,M16306,M,299.0,310.2,1628,35.8,64,0,0,0,0,0,0,2024-03-01 06:00:00,M16306
1448,M16307,M,299.0,310.3,1662,33.6,67,0,0,0,0,0,0,2024-03-01 07:00:00,M16307
1449,M16308,M,299.0,310.3,1657,31.0,70,0,0,0,0,0,0,2024-03-01 08:00:00,M16308
1451,M16310,M,299.0,310.3,1447,39.9,78,0,0,0,0,0,0,2024-03-01 10:00:00,M16310
1469,M16328,M,298.6,309.8,1419,44.9,115,0,0,0,0,0,0,2024-03-02 04:00:00,M16328
1473,M16332,M,298.5,309.6,1438,44.5,124,0,0,0,0,0,0,2024-03-02 08:00:00,M16332
1474,M16333,M,298.5,309.5,1315,48.9,127,0,0,0,0,0,0,2024-03-02 09:00:00,M16333
1475,M16334,M,298.5,309.5,1366,61.9,130,0,0,0,0,0,0,2024-03-02 10:00:00,M16334
1476,M16335,M,298.4,309.5,1519,35.4,133,0,0,0,0,0,0,2024-03-02 11:00:00,M16335
1481,M16340,M,298.2,309.3,2056,18.7,144,0,0,0,0,0,0,2024-03-02 16:00:00,M16340
1482,M16341,M,298.2,309.2,1332,60.2,147,0,0,0,0,0,0,2024-03-02 17:00:00,M16341
1483,M16342,M,298.1,309.1,1448,52.5,150,0,0,0,0,0,0,2024-03-02 18:00:00,M16342
1485,M16344,M,298.0,309.0,1562,39.2,155,0,0,0,0,0,0,2024-03-02 20:00:00,M16344
1486,M16345,M,298.1,309.0,1976,19.3,158,0,0,0,0,0,0,2024-03-02 21:00:00,M16345
1487,M16346,M,298.2,309.2,1524,34.6,161,0,0,0,0,0,0,2024-03-02 22:00:00,M16346
1490,M16349,M,298.2,309.0,1723,26.6,168,0,0,0,0,0,0,2024-03-03 01:00:00,M16349
1492,M16351,M,298.1,308.9,1353,46.2,173,0,0,0,0,0,0,2024-03-03 03:00:00,M16351
1493,M16352,M,298.0,308.7,1479,58.5,176,1,0,0,1,0,0,2024-03-03 04:00:00,M16352
1495,M16354,M,298.0,308.7,1377,48.5,181,0,0,0,0,0,0,2024-03-03 06:00:00,M16354
1500,M16359,M,298.1,308.8,2206,16.3,195,0,0,0,0,0,0,2024-03-03 11:00:00,M16359
1501,M16360,M,298.0,308.7,2101,17.4,198,0,0,0,0,0,0,2024-03-03 12:00:00,M16360
1502,M16361,M,298.0,308.7,1436,48.2,201,0,0,0,0,0,0,2024-03-03 13:00:00,M16361
1508,M16367,M,298.0,308.6,1376,55.7,214,0,0,0,0,0,0,2024-03-03 19:00:00,M16367
1509,M16368,M,298.0,308.6,1507,37.3,217,0,0,0,0,0,0,2024-03-03 20:00:00,M16368
1511,M16370,M,298.1,308.7,1547,38.9,0,0,0,0,0,0,0,2024-03-03 22:00:00,M16370
1515,M16374,M,298.1,308.8,1628,37.6,12,0,0,0,0,0,0,2024-03-04 02:00:00,M16374
1516,M16375,M,298.2,308.9,1614,35.5,15,0,0,0,0,0,0,2024-03-04 03:00:00,M16375
1518,M16377,M,298.2,308.9,1408,38.8,20,0,0,0,0,0,0,2024-03-04 05:00:00,M16377
1520,M16379,M,298.2,308.9,1512,38.5,28,0,0,0,0,0,0,2024-03-04 07:00:00,M16379
1522,M16381,M,298.2,308.9,1585,34.3,33,0,0,0,0,0,0,2024-03-04 09:00:00,M16381
1533,M16392,M,298.1,308.9,1417,39.2,65,0,0,0,0,0,0,2024-03-04 20:00:00,M16392
1534,M16393,M,298.0,308.9,1339,51.4,68,0,0,0,0,0,0,2024-03-04 21:00:00,M16393
1537,M16396,M,298.2,308.9,1326,54.4,75,0,0,0,0,0,0,2024-03-05 00:00:00,M16396
1538,M16397,M,298.4,309.1,1467,39.6,78,0,0,0,0,0,0,2024-03-05 01:00:00,M16397
1540,M16399,M,298.5,309.2,1449,46.4,83,0,0,0,0,0,0,2024-03-05 03:00:00,M16399
1541,M16400,M,298.4,309.1,1525,39.3,86,0,0,0,0,0,0,2024-03-05 04:00:00,M16400
1546,M16405,M,298.4,309.0,1544,38.8,97,0,0,0,0,0,0,2024-03-05 09:00:00,M16405
1549,M16408,M,298.3,308.8,1349,52.1,104,0,0,0,0,0,0,2024-03-05 12:00:00,M16408
1555,M16414,M,298.4,308.7,1584,31.7,117,0,0,0,0,0,0,2024-03-05 18:00:00,M16414
1559,M16418,M,298.2,308.3,1476,43.5,129,0,0,0,0,0,0,2024-03-05 22:00:00,M16418
1561,M16420,M,298.2,308.4,1510,39.9,134,0,0,0,0,0,0,2024-03-06 00:00:00,M16420
1565,M16424,M,298.0,308.2,2090,19.0,143,0,0,0,0,0,0,2024-03-06 04:00:00,M16424
1567,M16426,M,298.0,308.1,1403,44.8,148,0,0,0,0,0,0,2024-03-06 06:00:00,M16426
1570,M16429,M,298.1,308.2,1654,35.3,155,0,0,0,0,0,0,2024-03-06 09:00:00,M16429
1581,M16440,M,298.3,308.4,1444,47.5,178,0,0,0,0,0,0,2024-03-06 20:00:00,M16440
1582,M16441,M,298.2,308.3,1560,33.0,181,0,0,0,0,0,0,2024-03-06 21:00:00,M16441
1585,M16444,M,298.2,308.3,1639,33.3,191,0,0,0,0,0,0,2024-03-07 00:00:00,M16444
1587,M16446,M,298.3,308.4,1486,44.2,196,0,0,0,0,0,0,2024-03-07 02:00:00,M16446
1588,M16447,M,298.2,308.3,1448,43.3,199,0,0,0,0,0,0,2024-03-07 03:00:00,M16447
1590,M16449,M,298.1,308.3,1453,41.5,204,0,0,0,0,0,0,2024-03-07 05:00:00,M16449
1595,M16454,M,298.0,308.2,1373,51.2,215,0,0,0,0,0,0,2024-03-07 10:00:00,M16454
1601,M16460,M,297.8,307.8,1543,43.7,8,0,0,0,0,0,0,2024-03-07 16:00:00,M16460
1604,M16463,M,297.8,307.8,1622,32.1,18,0,0,0,0,0,0,2024-03-07 19:00:00,M16463
1612,M16471,M,297.8,307.9,1726,27.3,35,0,0,0,0,0,0,2024-03-08 03:00:00,M16471
1613,M16472,M,297.9,307.9,1540,39.8,38,0,0,0,0,0,0,2024-03-08 04:00:00,M16472
1615,M16474,M,297.8,307.9,1802,25.8,43,0,0,0,0,0,0,2024-03-08 06:00:00,M16474
1625,M16484,M,297.8,307.8,1310,57.9,70,0,0,0,0,0,0,2024-03-08 16:00:00,M16484
1627,M16486,M,297.9,307.8,1303,59.3,75,0,0,0,0,0,0,2024-03-08 18:00:00,M16486
1630,M16489,M,297.9,307.9,1336,54.4,82,0,0,0,0,0,0,2024-03-08 21:00:00,M16489
1640,M16499,M,297.9,307.8,1450,43.5,106,0,0,0,0,0,0,2024-03-09 07:00:00,M16499
1642,M16501,M,298.0,308.0,1555,37.0,111,0,0,0,0,0,0,2024-03-09 09:00:00,M16501
1647,M16506,M,297.9,307.7,1527,42.8,125,0,0,0,0,0,0,2024-03-09 14:00:00,M16506
1651,M16510,M,298.0,307.9,1417,51.0,137,0,0,0,0,0,0,2024-03-09 18:00:00,M16510
1656,M16515,M,298.2,308.0,1577,35.9,151,0,0,0,0,0,0,2024-03-09 23:00:00,M16515
1658,M16517,M,298.1,308.0,1374,48.8,156,0,0,0,0,0,0,2024-03-10 01:00:00,M16517
1662,M16521,M,298.2,308.0,1411,47.2,168,0,0,0,0,0,0,2024-03-10 05:00:00,M16521
1664,M16523,M,298.1,307.9,1759,28.6,176,0,0,0,0,0,0,2024-03-10 07:00:00,M16523
1674,M16533,M,298.1,307.8,1384,43.7,200,0,0,0,0,0,0,2024-03-10 17:00:00,M16533
1678,M16537,M,297.9,307.5,1647,30.8,212,0,0,0,0,0,0,2024-03-10 21:00:00,M16537
1681,M16540,M,297.9,307.4,1610,34.6,219,0,0,0,0,0,0,2024-03-11 00:00:00,M16540
1682,M16541,M,297.8,307.3,1804,26.0,222,0,0,0,0,0,0,2024-03-11 01:00:00,M16541
1684,M16543,M,297.9,307.4,1403,52.8,0,0,0,0,0,0,0,2024-03-11 03:00:00,M16543
1691,M16550,M,297.9,307.4,1435,42.9,18,0,0,0,0,0,0,2024-03-11 10:00:00,M16550
1693,M16552,M,298.1,307.6,1764,27.7,23,0,0,0,0,0,0,2024-03-11 12:00:00,M16552
1698,M16557,M,297.9,307.6,1519,44.0,37,0,0,0,0,0,0,2024-03-11 17:00:00,M16557
1701,M16560,M,298.0,307.6,1844,23.8,44,0,0,0,0,0,0,2024-03-11 20:00:00,M16560
1704,M16563,M,298.1,307.8,1636,36.7,51,0,0,0,0,0,0,2024-03-11 23:00:00,M16563
1705,M16564,M,298.1,307.8,1503,44.7,54,0,0,0,0,0,0,2024-03-12 00:00:00,M16564
1706,M16565,M,298.1,307.8,1608,32.6,57,0,0,0,0,0,0,2024-03-12 01:00:00,M16565
1719,M16578,M,298.2,307.7,1681,31.0,84,0,0,0,0,0,0,2024-03-12 14:00:00,M16578
1723,M16582,M,298.2,307.7,1952,21.6,93,0,0,0,0,0,0,2024-03-12 18:00:00,M16582
1725,M16584,M,298.3,307.8,1457,52.5,98,0,0,0,0,0,0,2024-03-12 20:00:00,M16584
1726,M16585,M,298.3,307.8,1392,50.4,101,0,0,0,0,0,0,2024-03-12 21:00:00,M16585
1728,M16587,M,298.3,307.7,1602,33.4,106,0,0,0,0,0,0,2024-03-12 23:00:00,M16587
1730,M16589,M,298.3,307.7,1439,43.8,111,0,0,0,0,0,0,2024-03-13 01:00:00,M16589
1731,M16590,M,298.3,307.8,1330,55.4,114,0,0,0,0,0,0,2024-03-13 02:00:00,M16590
1732,M16591,M,298.3,307.9,1485,42.0,117,0,0,0,0,0,0,2024-03-13 03:00:00,M16591
1735,M16594,M,298.5,308.1,1501,39.2,127,0,0,0,0,0,0,2024-03-13 06:00:00,M16594
1741,M16600,M,298.5,307.9,1640,33.1,146,0,0,0,0,0,0,2024-03-13 12:00:00,M16600
1742,M16601,M,298.5,308.0,1363,49.2,149,0,0,0,0,0,0,2024-03-13 13:00:00,M16601
1744,M16603,M,298.5,308.0,1713,25.8,154,0,0,0,0,0,0,2024-03-13 15:00:00,M16603
1745,M16604,M,298.5,308.0,1461,51.9,157,0,0,0,0,0,0,2024-03-13 16:00:00,M16604
1751,M16610,M,298.4,307.8,1617,31.6,173,0,0,0,0,0,0,2024-03-13 22:00:00,M16610
1755,M16614,M,298.0,307.4,1463,46.5,182,0,0,0,0,0,0,2024-03-14 02:00:00,M16614
1757,M16616,M,298.1,307.4,1363,60.1,187,0,0,0,0,0,0,2024-03-14 04:00:00,M16616
1758,M16617,M,298.1,307.4,1335,56.2,190,0,0,0,0,0,0,2024-03-14 05:00:00,M16617
1767,M16626,M,298.3,307.7,1717,27.1,7,0,0,0,0,0,0,2024-03-14 14:00:00,M16626
1768,M16627,M,298.3,307.7,1520,41.4,10,0,0,0,0,0,0,2024-03-14 15:00:00,M16627
1769,M16628,M,298.3,307.8,1485,42.0,13,0,0,0,0,0,0,2024-03-14 16:00:00,M16628
1775,M16634,M,298.5,308.0,1519,37.3,29,0,0,0,0,0,0,2024-03-14 22:00:00,M16634
1780,M16639,M,298.6,308.2,1488,44.0,43,0,0,0,0,0,0,2024-03-15 03:00:00,M16639
1793,M16652,M,298.1,307.7,1445,48.0,73,0,0,0,0,0,0,2024-03-15 16:00:00,M16652
1795,M16654,M,298.1,307.8,1514,43.5,78,0,0,0,0,0,0,2024-03-15 18:00:00,M16654
1796,M16655,M,298.1,307.7,1498,38.3,81,0,0,0,0,0,0,2024-03-15 19:00:00,M16655
1798,M16657,M,298.0,307.6,1508,41.8,89,0,0,0,0,0,0,2024-03-15 21:00:00,M16657
1799,M16658,M,298.0,307.5,1431,52.9,92,0,0,0,0,0,0,2024-03-15 22:00:00,M16658
1800,M16659,M,298.0,307.5,1427,45.1,95,0,0,0,0,0,0,2024-03-15 23:00:00,M16659
1801,M16660,M,298.0,307.5,1524,36.3,98,0,0,0,0,0,0,2024-03-16 00:00:00,M16660
1802,M16661,M,298.0,307.5,1427,43.6,101,0,0,0,0,0,0,2024-03-16 01:00:00,M16661
1812,M16671,M,298.1,307.8,1569,31.2,131,0,0,0,0,0,0,2024-03-16 11:00:00,M16671
1816,M16675,M,298.1,307.6,1565,36.3,140,0,0,0,0,0,0,2024-03-16 15:00:00,M16675
1819,M16678,M,298.1,307.7,1435,40.9,147,0,0,0,0,0,0,2024-03-16 18:00:00,M16678
1820,M16679,M,298.1,307.6,2066,19.2,150,0,0,0,0,0,0,2024-03-16 19:00:00,M16679
1826,M16685,M,298.0,307.5,1784,27.8,163,0,0,0,0,0,0,2024-03-17 01:00:00,M16685
1828,M16687,M,297.9,307.3,1420,47.8,171,0,0,0,0,0,0,2024-03-17 03:00:00,M16687
1832,M16691,M,297.8,307.3,1315,54.0,180,0,0,0,0,0,0,2024-03-17 07:00:00,M16691
1833,M16692,M,297.8,307.4,1330,51.7,183,0,0,0,0,0,0,2024-03-17 08:00:00,M16692
1839,M16698,M,297.8,307.2,1456,39.6,199,0,0,0,0,0,0,2024-03-17 14:00:00,M16698
1841,M16700,M,297.7,307.2,1405,43.7,2,0,0,0,0,0,0,2024-03-17 16:00:00,M16700
1845,M16704,M,297.6,307.1,1471,44.9,14,0,0,0,0,0,0,2024-03-17 20:00:00,M16704
1851,M16710,M,297.7,307.2,1372,52.8,33,0,0,0,0,0,0,2024-03-18 02:00:00,M16710
1852,M16711,M,297.7,307.3,1365,49.2,36,0,0,0,0,0,0,2024-03-18 03:00:00,M16711
1853,M16712,M,297.6,307.1,1526,39.1,39,0,0,0,0,0,0,2024-03-18 04:00:00,M16712
1855,M16714,M,297.6,307.2,1470,42.6,44,0,0,0,0,0,0,2024-03-18 06:00:00,M16714
1857,M16716,M,297.8,307.4,1752,26.1,52,0,0,0,0,0,0,2024-03-18 08:00:00,M16716
1859,M16718,M,297.8,307.4,1488,36.1,57,0,0,0,0,0,0,2024-03-18 10:00:00,M16718
1862,M16721,M,297.9,307.6,1609,30.3,64,0,0,0,0,0,0,2024-03-18 13:00:00,M16721
1864,M16723,M,297.9,307.7,1517,39.5,69,0,0,0,0,0,0,2024-03-18 15:00:00,M16723
1867,M16726,M,298.1,307.9,1662,28.9,76,0,0,0,0,0,0,2024-03-18 18:00:00,M16726
1870,M16729,M,298.3,308.1,1630,32.7,83,0,0,0,0,0,0,2024-03-18 21:00:00,M16729
1878,M16737,M,298.2,307.8,1566,33.8,100,0,0,0,0,0,0,2024-03-19 05:00:00,M16737
1879,M16738,M,298.1,307.7,1424,47.7,103,0,0,0,0,0,0,2024-03-19 06:00:00,M16738
1880,M16739,M,298.2,307.7,1608,33.8,106,0,0,0,0,0,0,2024-03-19 07:00:00,M16739
1883,M16742,M,298.0,307.6,1581,43.4,113,0,0,0,0,0,0,2024-03-19 10:00:00,M16742
1884,M16743,M,298.0,307.6,1472,46.7,116,0,0,0,0,0,0,2024-03-19 11:00:00,M16743
1885,M16744,M,298.0,307.6,1792,26.0,119,0,0,0,0,0,0,2024-03-19 12:00:00,M16744
1888,M16747,M,297.9,307.5,1642,32.4,126,0,0,0,0,0,0,2024-03-19 15:00:00,M16747
1889,M16748,M,297.8,307.4,1902,24.3,129,0,0,0,0,0,0,2024-03-19 16:00:00,M16748
1893,M16752,M,297.8,307.4,1438,43.6,141,0,0,0,0,0,0,2024-03-19 20:00:00,M16752
1902,M16761,M,297.9,307.6,1505,40.1,166,0,0,0,0,0,0,2024-03-20 05:00:00,M16761
1905,M16764,M,298.0,307.6,1569,35.6,173,0,0,0,0,0,0,2024-03-20 08:00:00,M16764
1912,M16771,M,298.1,307.8,1316,57.2,191,0,0,0,0,0,0,2024-03-20 15:00:00,M16771
1913,M16772,M,298.0,307.7,1621,34.9,194,0,0,0,0,0,0,2024-03-20 16:00:00,M16772
1914,M16773,M,298.0,307.8,1492,40.2,197,0,0,0,0,0,0,2024-03-20 17:00:00,M16773
1918,M16777,M,298.1,307.9,1463,47.3,206,0,0,0,0,0,0,2024-03-20 21:00:00,M16777
1919,M16778,M,298.1,307.9,1496,40.0,0,0,0,0,0,0,0,2024-03-20 22:00:00,M16778
1930,M16789,M,298.0,307.8,1483,50.9,26,0,0,0,0,0,0,2024-03-21 09:00:00,M16789
1931,M16790,M,298.1,307.9,1569,37.0,29,0,0,0,0,0,0,2024-03-21 10:00:00,M16790
